Temperature - (Celsius), Year, Statistics, Country, ISO3
3.75042, 2006, Dec Average, Poland, POL
3.30483, 2007, Jan Average, Poland, POL
0.2826, 2007, Feb Average, Poland, POL
6.64529, 2007, Mar Average, Poland, POL
9.41237, 2007, Apr Average, Poland, POL
14.9295, 2007, May Average, Poland, POL
18.1766, 2007, Jun Average, Poland, POL
18.4932, 2007, Jul Average, Poland, POL
18.6965, 2007, Aug Average, Poland, POL
12.9549, 2007, Sep Average, Poland, POL
8.29151, 2007, Oct Average, Poland, POL
2.0929, 2007, Nov Average, Poland, POL
0.28244, 2007, Dec Average, Poland, POL
1.0902, 2008, Jan Average, Poland, POL
3.14274, 2008, Feb Average, Poland, POL
4.11908, 2008, Mar Average, Poland, POL
8.58716, 2008, Apr Average, Poland, POL
13.5834, 2008, May Average, Poland, POL
17.5145, 2008, Jun Average, Poland, POL
18.6535, 2008, Jul Average, Poland, POL
18.3987, 2008, Aug Average, Poland, POL
12.9345, 2008, Sep Average, Poland, POL
9.78764, 2008, Oct Average, Poland, POL
4.98279, 2008, Nov Average, Poland, POL
1.24884, 2008, Dec Average, Poland, POL
-2.9206, 2009, Jan Average, Poland, POL
-0.7253, 2009, Feb Average, Poland, POL
3.33833, 2009, Mar Average, Poland, POL
10.9279, 2009, Apr Average, Poland, POL
13.4138, 2009, May Average, Poland, POL
15.3148, 2009, Jun Average, Poland, POL
19.1542, 2009, Jul Average, Poland, POL
18.6783, 2009, Aug Average, Poland, POL
15.1861, 2009, Sep Average, Poland, POL
7.51667, 2009, Oct Average, Poland, POL
5.71333, 2009, Nov Average, Poland, POL
-0.8835, 2009, Dec Average, Poland, POL
-6.8253, 2010, Jan Average, Poland, POL
-1.6996, 2010, Feb Average, Poland, POL
3.58338, 2010, Mar Average, Poland, POL
8.52708, 2010, Apr Average, Poland, POL
12.5782, 2010, May Average, Poland, POL
16.8574, 2010, Jun Average, Poland, POL
21.1207, 2010, Jul Average, Poland, POL
18.8998, 2010, Aug Average, Poland, POL
12.4607, 2010, Sep Average, Poland, POL
6.45301, 2010, Oct Average, Poland, POL
5.4316, 2010, Nov Average, Poland, POL
-4.962, 2010, Dec Average, Poland, POL
-0.9494, 2011, Jan Average, Poland, POL
-3.0122, 2011, Feb Average, Poland, POL
3.47973, 2011, Mar Average, Poland, POL
10.4809, 2011, Apr Average, Poland, POL
13.8197, 2011, May Average, Poland, POL
17.8551, 2011, Jun Average, Poland, POL
17.8775, 2011, Jul Average, Poland, POL
18.5888, 2011, Aug Average, Poland, POL
15.1858, 2011, Sep Average, Poland, POL
8.7405, 2011, Oct Average, Poland, POL
3.13571, 2011, Nov Average, Poland, POL
2.71334, 2011, Dec Average, Poland, POL
-0.8453, 2012, Jan Average, Poland, POL
-5.5294, 2012, Feb Average, Poland, POL
5.25759, 2012, Mar Average, Poland, POL
8.86025, 2012, Apr Average, Poland, POL
14.7948, 2012, May Average, Poland, POL
16.397, 2012, Jun Average, Poland, POL
19.6069, 2012, Jul Average, Poland, POL
18.6393, 2012, Aug Average, Poland, POL
14.5717, 2012, Sep Average, Poland, POL
8.59254, 2012, Oct Average, Poland, POL
5.45611, 2012, Nov Average, Poland, POL
-2.1752, 2012, Dec Average, Poland, POL
-2.8829, 2013, Jan Average, Poland, POL
-0.3704, 2013, Feb Average, Poland, POL
-1.0717, 2013, Mar Average, Poland, POL
8.00961, 2013, Apr Average, Poland, POL
14.5167, 2013, May Average, Poland, POL
17.2965, 2013, Jun Average, Poland, POL
19.4226, 2013, Jul Average, Poland, POL
19.0105, 2013, Aug Average, Poland, POL
12.512, 2013, Sep Average, Poland, POL
10.4638, 2013, Oct Average, Poland, POL
5.36233, 2013, Nov Average, Poland, POL
2.32916, 2013, Dec Average, Poland, POL
-1.4889, 2014, Jan Average, Poland, POL
2.82461, 2014, Feb Average, Poland, POL
7.01522, 2014, Mar Average, Poland, POL
10.0992, 2014, Apr Average, Poland, POL
13.4729, 2014, May Average, Poland, POL
15.9918, 2014, Jun Average, Poland, POL
20.5855, 2014, Jul Average, Poland, POL
17.6759, 2014, Aug Average, Poland, POL
14.9221, 2014, Sep Average, Poland, POL
10.5462, 2014, Oct Average, Poland, POL
5.30792, 2014, Nov Average, Poland, POL
1.26866, 2014, Dec Average, Poland, POL
1.14935, 2015, Jan Average, Poland, POL
0.84124, 2015, Feb Average, Poland, POL
5.37633, 2015, Mar Average, Poland, POL
8.12106, 2015, Apr Average, Poland, POL
12.8013, 2015, May Average, Poland, POL
16.4928, 2015, Jun Average, Poland, POL
19.4851, 2015, Jul Average, Poland, POL
20.7423, 2015, Aug Average, Poland, POL
14.8849, 2015, Sep Average, Poland, POL
7.96079, 2015, Oct Average, Poland, POL
5.80921, 2015, Nov Average, Poland, POL
4.44127, 2015, Dec Average, Poland, POL
-2.7373, 2016, Jan Average, Poland, POL
3.56709, 2016, Feb Average, Poland, POL
4.3839, 2016, Mar Average, Poland, POL
8.71519, 2016, Apr Average, Poland, POL
14.8397, 2016, May Average, Poland, POL
18.179, 2016, Jun Average, Poland, POL
19.1521, 2016, Jul Average, Poland, POL
18.0739, 2016, Aug Average, Poland, POL
16.0837, 2016, Sep Average, Poland, POL
7.82094, 2016, Oct Average, Poland, POL
3.13667, 2016, Nov Average, Poland, POL
0.92892, 2016, Dec Average, Poland, POL
