Temperature - (Celsius), Year, Statistics, Country, ISO3
-2.2307, 1997, Jan Average, Iceland, ISL
-3.9752, 1997, Feb Average, Iceland, ISL
-3.1067, 1997, Mar Average, Iceland, ISL
0.75068, 1997, Apr Average, Iceland, ISL
2.78286, 1997, May Average, Iceland, ISL
5.70792, 1997, Jun Average, Iceland, ISL
10.028, 1997, Jul Average, Iceland, ISL
8.68902, 1997, Aug Average, Iceland, ISL
5.48743, 1997, Sep Average, Iceland, ISL
2.08649, 1997, Oct Average, Iceland, ISL
0.54878, 1997, Nov Average, Iceland, ISL
-0.5901, 1997, Dec Average, Iceland, ISL
-1.9601, 1998, Jan Average, Iceland, ISL
-4.2488, 1998, Feb Average, Iceland, ISL
-4.2232, 1998, Mar Average, Iceland, ISL
-0.2642, 1998, Apr Average, Iceland, ISL
4.52026, 1998, May Average, Iceland, ISL
6.03581, 1998, Jun Average, Iceland, ISL
7.76455, 1998, Jul Average, Iceland, ISL
8.87449, 1998, Aug Average, Iceland, ISL
5.1412, 1998, Sep Average, Iceland, ISL
-0.0421, 1998, Oct Average, Iceland, ISL
-1.3945, 1998, Nov Average, Iceland, ISL
-1.6518, 1998, Dec Average, Iceland, ISL
-2.4533, 1999, Jan Average, Iceland, ISL
-3.86, 1999, Feb Average, Iceland, ISL
-4.4471, 1999, Mar Average, Iceland, ISL
-1.0636, 1999, Apr Average, Iceland, ISL
4.07709, 1999, May Average, Iceland, ISL
7.18727, 1999, Jun Average, Iceland, ISL
9.28572, 1999, Jul Average, Iceland, ISL
8.99155, 1999, Aug Average, Iceland, ISL
5.57257, 1999, Sep Average, Iceland, ISL
2.5554, 1999, Oct Average, Iceland, ISL
-1.1193, 1999, Nov Average, Iceland, ISL
-3.8104, 1999, Dec Average, Iceland, ISL
-1.7631, 2000, Jan Average, Iceland, ISL
-3.6135, 2000, Feb Average, Iceland, ISL
-2.4465, 2000, Mar Average, Iceland, ISL
-1.5688, 2000, Apr Average, Iceland, ISL
4.41024, 2000, May Average, Iceland, ISL
6.66108, 2000, Jun Average, Iceland, ISL
9.90502, 2000, Jul Average, Iceland, ISL
9.01553, 2000, Aug Average, Iceland, ISL
6.27125, 2000, Sep Average, Iceland, ISL
2.1662, 2000, Oct Average, Iceland, ISL
-1.627, 2000, Nov Average, Iceland, ISL
-2.439, 2000, Dec Average, Iceland, ISL
-0.6641, 2001, Jan Average, Iceland, ISL
-2.7224, 2001, Feb Average, Iceland, ISL
-3.776, 2001, Mar Average, Iceland, ISL
-0.0908, 2001, Apr Average, Iceland, ISL
4.20841, 2001, May Average, Iceland, ISL
6.2281, 2001, Jun Average, Iceland, ISL
8.56873, 2001, Jul Average, Iceland, ISL
8.31421, 2001, Aug Average, Iceland, ISL
6.58769, 2001, Sep Average, Iceland, ISL
3.2781, 2001, Oct Average, Iceland, ISL
-1.4432, 2001, Nov Average, Iceland, ISL
-0.7942, 2001, Dec Average, Iceland, ISL
-1.4607, 2002, Jan Average, Iceland, ISL
-5.9199, 2002, Feb Average, Iceland, ISL
-3.365, 2002, Mar Average, Iceland, ISL
1.38985, 2002, Apr Average, Iceland, ISL
3.66017, 2002, May Average, Iceland, ISL
7.69053, 2002, Jun Average, Iceland, ISL
8.73067, 2002, Jul Average, Iceland, ISL
8.20421, 2002, Aug Average, Iceland, ISL
6.96886, 2002, Sep Average, Iceland, ISL
2.28254, 2002, Oct Average, Iceland, ISL
1.57604, 2002, Nov Average, Iceland, ISL
1.02705, 2002, Dec Average, Iceland, ISL
-1.9571, 2003, Jan Average, Iceland, ISL
-0.1568, 2003, Feb Average, Iceland, ISL
1.00591, 2003, Mar Average, Iceland, ISL
3.17929, 2003, Apr Average, Iceland, ISL
3.49078, 2003, May Average, Iceland, ISL
8.29923, 2003, Jun Average, Iceland, ISL
9.87313, 2003, Jul Average, Iceland, ISL
10.8606, 2003, Aug Average, Iceland, ISL
5.92585, 2003, Sep Average, Iceland, ISL
1.94314, 2003, Oct Average, Iceland, ISL
-0.5524, 2003, Nov Average, Iceland, ISL
-2.6251, 2003, Dec Average, Iceland, ISL
-3.0363, 2004, Jan Average, Iceland, ISL
-1.788, 2004, Feb Average, Iceland, ISL
1.42028, 2004, Mar Average, Iceland, ISL
2.52621, 2004, Apr Average, Iceland, ISL
4.38596, 2004, May Average, Iceland, ISL
7.76659, 2004, Jun Average, Iceland, ISL
9.96516, 2004, Jul Average, Iceland, ISL
10.2141, 2004, Aug Average, Iceland, ISL
6.57016, 2004, Sep Average, Iceland, ISL
1.75496, 2004, Oct Average, Iceland, ISL
-1.4487, 2004, Nov Average, Iceland, ISL
-3.2769, 2004, Dec Average, Iceland, ISL
-2.6691, 2005, Jan Average, Iceland, ISL
-1.5609, 2005, Feb Average, Iceland, ISL
0.10873, 2005, Mar Average, Iceland, ISL
0.85958, 2005, Apr Average, Iceland, ISL
2.72134, 2005, May Average, Iceland, ISL
7.40138, 2005, Jun Average, Iceland, ISL
9.86366, 2005, Jul Average, Iceland, ISL
7.85291, 2005, Aug Average, Iceland, ISL
3.2609, 2005, Sep Average, Iceland, ISL
-0.0091, 2005, Oct Average, Iceland, ISL
-1.8415, 2005, Nov Average, Iceland, ISL
-0.6832, 2005, Dec Average, Iceland, ISL
-0.6428, 2006, Jan Average, Iceland, ISL
0.05745, 2006, Feb Average, Iceland, ISL
-2.311, 2006, Mar Average, Iceland, ISL
-0.4787, 2006, Apr Average, Iceland, ISL
3.02162, 2006, May Average, Iceland, ISL
7.83583, 2006, Jun Average, Iceland, ISL
9.05762, 2006, Jul Average, Iceland, ISL
9.22724, 2006, Aug Average, Iceland, ISL
6.9798, 2006, Sep Average, Iceland, ISL
2.12412, 2006, Oct Average, Iceland, ISL
-2.3694, 2006, Nov Average, Iceland, ISL
-0.1422, 2006, Dec Average, Iceland, ISL
-3.0004, 2007, Jan Average, Iceland, ISL
-2.7528, 2007, Feb Average, Iceland, ISL
-0.3216, 2007, Mar Average, Iceland, ISL
2.37314, 2007, Apr Average, Iceland, ISL
2.75228, 2007, May Average, Iceland, ISL
8.38904, 2007, Jun Average, Iceland, ISL
9.1972, 2007, Jul Average, Iceland, ISL
8.23734, 2007, Aug Average, Iceland, ISL
5.08788, 2007, Sep Average, Iceland, ISL
3.01032, 2007, Oct Average, Iceland, ISL
-0.8912, 2007, Nov Average, Iceland, ISL
-1.2174, 2007, Dec Average, Iceland, ISL
-2.8481, 2008, Jan Average, Iceland, ISL
-2.5066, 2008, Feb Average, Iceland, ISL
-2.7365, 2008, Mar Average, Iceland, ISL
-0.1488, 2008, Apr Average, Iceland, ISL
5.51782, 2008, May Average, Iceland, ISL
7.42706, 2008, Jun Average, Iceland, ISL
10.2331, 2008, Jul Average, Iceland, ISL
9.06822, 2008, Aug Average, Iceland, ISL
7.13563, 2008, Sep Average, Iceland, ISL
-0.1501, 2008, Oct Average, Iceland, ISL
-0.9612, 2008, Nov Average, Iceland, ISL
-1.9937, 2008, Dec Average, Iceland, ISL
-0.8789, 2009, Jan Average, Iceland, ISL
-3.2509, 2009, Feb Average, Iceland, ISL
-2.4253, 2009, Mar Average, Iceland, ISL
1.69093, 2009, Apr Average, Iceland, ISL
4.87708, 2009, May Average, Iceland, ISL
7.5821, 2009, Jun Average, Iceland, ISL
9.5245, 2009, Jul Average, Iceland, ISL
8.7017, 2009, Aug Average, Iceland, ISL
5.63809, 2009, Sep Average, Iceland, ISL
1.80294, 2009, Oct Average, Iceland, ISL
-0.2616, 2009, Nov Average, Iceland, ISL
-1.9773, 2009, Dec Average, Iceland, ISL
-0.7362, 2010, Jan Average, Iceland, ISL
-3.2303, 2010, Feb Average, Iceland, ISL
-0.3665, 2010, Mar Average, Iceland, ISL
-0.5913, 2010, Apr Average, Iceland, ISL
4.80853, 2010, May Average, Iceland, ISL
8.6779, 2010, Jun Average, Iceland, ISL
9.82827, 2010, Jul Average, Iceland, ISL
9.3086, 2010, Aug Average, Iceland, ISL
7.39503, 2010, Sep Average, Iceland, ISL
3.04863, 2010, Oct Average, Iceland, ISL
-2.4205, 2010, Nov Average, Iceland, ISL
-2.5671, 2010, Dec Average, Iceland, ISL
-1.2555, 2011, Jan Average, Iceland, ISL
-0.924, 2011, Feb Average, Iceland, ISL
-2.4813, 2011, Mar Average, Iceland, ISL
2.33389, 2011, Apr Average, Iceland, ISL
3.54236, 2011, May Average, Iceland, ISL
5.60547, 2011, Jun Average, Iceland, ISL
9.53321, 2011, Jul Average, Iceland, ISL
8.1412, 2011, Aug Average, Iceland, ISL
6.11285, 2011, Sep Average, Iceland, ISL
2.18376, 2011, Oct Average, Iceland, ISL
1.00991, 2011, Nov Average, Iceland, ISL
-4.8453, 2011, Dec Average, Iceland, ISL
-1.6269, 2012, Jan Average, Iceland, ISL
-0.0443, 2012, Feb Average, Iceland, ISL
0.46193, 2012, Mar Average, Iceland, ISL
0.36035, 2012, Apr Average, Iceland, ISL
3.45065, 2012, May Average, Iceland, ISL
7.17005, 2012, Jun Average, Iceland, ISL
9.96091, 2012, Jul Average, Iceland, ISL
9.31045, 2012, Aug Average, Iceland, ISL
4.39804, 2012, Sep Average, Iceland, ISL
0.95615, 2012, Oct Average, Iceland, ISL
-2.011, 2012, Nov Average, Iceland, ISL
-1.9407, 2012, Dec Average, Iceland, ISL
0.01714, 2013, Jan Average, Iceland, ISL
0.76251, 2013, Feb Average, Iceland, ISL
-2.4259, 2013, Mar Average, Iceland, ISL
-1.7848, 2013, Apr Average, Iceland, ISL
3.16726, 2013, May Average, Iceland, ISL
8.15299, 2013, Jun Average, Iceland, ISL
9.19133, 2013, Jul Average, Iceland, ISL
8.09832, 2013, Aug Average, Iceland, ISL
4.45098, 2013, Sep Average, Iceland, ISL
1.32562, 2013, Oct Average, Iceland, ISL
-1.3561, 2013, Nov Average, Iceland, ISL
-3.0857, 2013, Dec Average, Iceland, ISL
0.03673, 2014, Jan Average, Iceland, ISL
-1.3112, 2014, Feb Average, Iceland, ISL
-0.6039, 2014, Mar Average, Iceland, ISL
1.62215, 2014, Apr Average, Iceland, ISL
4.82754, 2014, May Average, Iceland, ISL
8.85193, 2014, Jun Average, Iceland, ISL
10.1519, 2014, Jul Average, Iceland, ISL
8.79091, 2014, Aug Average, Iceland, ISL
7.10879, 2014, Sep Average, Iceland, ISL
1.48153, 2014, Oct Average, Iceland, ISL
1.9008, 2014, Nov Average, Iceland, ISL
-3.0159, 2014, Dec Average, Iceland, ISL
-2.5185, 2015, Jan Average, Iceland, ISL
-2.3939, 2015, Feb Average, Iceland, ISL
-1.8015, 2015, Mar Average, Iceland, ISL
0.13233, 2015, Apr Average, Iceland, ISL
1.73956, 2015, May Average, Iceland, ISL
6.21736, 2015, Jun Average, Iceland, ISL
7.45584, 2015, Jul Average, Iceland, ISL
8.16305, 2015, Aug Average, Iceland, ISL
7.04319, 2015, Sep Average, Iceland, ISL
2.8442, 2015, Oct Average, Iceland, ISL
-1.0097, 2015, Nov Average, Iceland, ISL
-2.8045, 2015, Dec Average, Iceland, ISL
-2.5931, 2016, Jan Average, Iceland, ISL
-3.3576, 2016, Feb Average, Iceland, ISL
-0.4306, 2016, Mar Average, Iceland, ISL
0.73559, 2016, Apr Average, Iceland, ISL
4.02436, 2016, May Average, Iceland, ISL
8.78525, 2016, Jun Average, Iceland, ISL
9.58838, 2016, Jul Average, Iceland, ISL
9.06349, 2016, Aug Average, Iceland, ISL
6.26153, 2016, Sep Average, Iceland, ISL
5.09799, 2016, Oct Average, Iceland, ISL
0.49957, 2016, Nov Average, Iceland, ISL
0.79983, 2016, Dec Average, Iceland, ISL
